MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
32434.46934553474,11705.65034189142
32434.47737076187,11708.19490917229
32434.4853919321,11710.80498905844
32434.49341345595,11713.46113883541
32434.5014419097,11716.14447912324
32434.50947206297,11718.83202740617
32434.5175038065,11721.50245309871
32434.52553350287,11724.13337933815
32434.5285218091,11725.09835233258
32434.53005561967,11725.59008333538
32434.53068730087,11725.79184761518
32434.53135687259,11726.00522093208
32434.53235073634,11726.32097535957
32434.53327892548,11726.61479662702
32434.53412211075,11726.88078835026
32434.53614370009,11727.51480414295
32434.53986355353,11728.66681630333
32434.54290390619,11729.59316148594
32434.54452835053,11730.08208201091
32434.54626539445,11730.60001674477
32434.5472092087,11730.87925305954
32434.54824499668,11731.18388584625
32434.55030410856,11731.78368568043
32434.55458539071,11733.00484833868
32434.56247827034,11735.15611755005
32434.57051840995,11737.19903501866
32434.57856819715,11739.07693294334
32434.58661403118,11740.77000869004
32434.59466590809,11742.26491643423
32434.60271503552,11743.54571163733
32434.61076501211,11744.60011741089
32434.6188280854,11745.41753107536
32434.62688978405,11745.98574833626
32434.63495223326,11746.29619935495
32434.64300802862,11746.34166851675
32434.65107560073,11746.11634589936
32434.65913935868,11745.61620396364
32434.66720749335,11744.83826518707
32434.67526431743,11743.78360137866
32434.68332845825,11742.45082495858
32434.6913897121,11740.84387676342
32434.69944046785,11738.96905591147
32434.70749592391,11736.82881150678
32434.71554854612,11734.43231371492
32434.72359552585,11731.78957863332
32434.73164418455,11728.90863226103
32434.73969636407,11725.80025947047
32434.74774790368,11722.47897788934
32434.75578927319,11718.96343031561
32434.76383133035,11715.26468728482
32434.771862588,11711.40490547699
32434.77989857639,11707.39434885293
32434.78792776653,11703.25725086331
32434.79595707709,11699.0094247908
32434.80398084794,11694.67385420249
32434.81199912737,11690.27111435518
32434.82001478746,11685.82057404746
32434.82802749426,11681.34361567621
32434.83603784201,11676.8612660037
32434.84404154341,11672.39730474184
32434.85204275087,11667.97068229547
32434.86004162304,11663.60237075985
32434.86803590668,11659.31428655236
32434.87602647865,11655.12614052173
32434.88401307915,11651.05764862805
32434.89199634076,11647.12735154252
32434.89997786807,11643.35254950443
32434.9079549465,11639.7516447524
32434.91592940648,11636.33985742793
32434.923899699,11633.1327586562
32434.93186559076,11630.14404405554
32434.93983252431,11627.38417535012
32434.94780167816,11624.86416849911
32434.95576426718,11622.59644197272
32434.96372230311,11620.58822784914
32434.97167985318,11618.84503258756
32434.97963671507,11617.37203123869
32434.98759063206,11616.17302419252
32434.99553774279,11615.25001414586
32435.00348846975,11614.60189831326
32435.01144116398,11614.22772150246
32435.01939488201,11614.12465624537
32435.02733819962,11614.28772764957
32435.03529856278,11614.71157599509
32435.04325895248,11615.38830380268
32435.05122157211,11616.30884983948
32435.05918778667,11617.4628118675
32435.06713223827,11618.83355522156
32435.07508627998,11620.41250739346
32435.0830395733,11622.18325851802
32435.09099337061,11624.13023467872
32435.09894499805,11626.23585247234
32435.10690122924,11628.48415652014
32435.1148634265,11630.85713370889
32435.12283240051,11633.33588220816
32435.13079184616,11635.89526659382
32435.13874967301,11638.51719327755
32435.14672209057,11641.18628791201
32435.15470541721,11643.88034322208
32435.16267221442,11646.56884367652
32435.17065379372,11649.24110481732
32435.17863080635,11651.86951532506
32435.18153965765,11652.81335508093
32435.18243933991,11653.10342048186
32435.1832965319,11653.37892358868
32435.18480442696,11653.86144190755
32435.18639210385,11654.36643573839
32435.18935689943,11655.3005201826
32435.19324460766,11656.50626805795
32435.19494166441,11657.02527267768
32435.19664414716,11657.54119008921
32435.19760881602,11657.83133975631
32435.19851898383,11658.10361088168
32435.20040258729,11658.66237173585
32435.20457162049,11659.87541701907
32435.21116903555,11661.72284586925
32435.21901661795,11663.79247426365
32435.22698405889,11665.73529951776
32435.23497378996,11667.50670906605
32435.24296717602,11669.08606621819
32435.25096938586,11670.45940313308
32435.25896718943,11671.61098121578
32435.26696320287,11672.5294622101
32435.27496304748,11673.20481134864
32435.28296363605,11673.62740982062
32435.29096524677,11673.7895351471
32435.29896717186,11673.68499675054
32435.30696930727,11673.3092371167
32435.31497147351,11672.65932466014
32435.32297147138,11671.7342425502
32435.33097391819,11670.53376606426
32435.33897288862,11669.06078742696
32435.34696799028,11667.31931721748
32435.35496061819,11665.31452290378
32435.36295162497,11663.05310273139
32435.37095014929,11660.54043253579
32435.37893952294,11657.79153921197
32435.38693252842,11654.81341385588
32435.3949205103,11651.6218305025
32435.40290510636,11648.23023832831
32435.41088513448,11644.65438984191
32435.41886184566,11640.91005044942
32435.42683878412,11637.01272614197
32435.43480759885,11632.9846893247
32435.44277061089,11628.84386878088
32435.45074531805,11624.60053416949
32435.45870047898,11620.29147926341
32435.46666877954,11615.9196314676
32435.47462560071,11611.51933944184
32435.48256813816,11607.11333599147
32435.49050795785,11602.71631892157
32435.49845662155,11598.34297437003
32435.50639371052,11594.02542274664
32435.51434077375,11589.77259139217
32435.522262449,11585.62336553715
32435.53019247781,11581.57942800008
32435.53811368296,11577.66850030262
32435.54603100213,11573.90603314027
32435.55396046989,11570.30201072692
32435.56187100579,11566.8867024653
32435.56979273452,11563.66214232934
32435.57769885318,11560.65317285332
32435.58560886487,11557.86475176611
32435.5935121432,11555.31200286556
32435.60141413983,11553.00290247043
32435.60931946734,11550.94483279037
32435.61722777629,11549.14531409107
32435.62512876609,11547.61203535177
32435.63302670355,11546.34760513443
32435.64092544961,11545.35362857053
32435.64882205595,11544.63111265641
32435.65671688576,11544.17889085768
32435.66461625498,11543.99417943911
32435.67251405056,11544.07309256877
32435.68040997726,11544.40968824776
32435.688304826,11544.99654011846
32435.69620154941,11545.8250815659
32435.70409980998,11546.88515348052
32435.71199838003,11548.16500077189
32435.71989878123,11549.65196598404
32435.72779678799,11551.3310085589
32435.73569482345,11553.18719084667
32435.74360015534,11555.20602470726
32435.75150368726,11557.3679559189
32435.75940819829,11559.65547362637
32435.7673232699,11562.05259768611
32435.77523152948,11564.53450621003
32435.78314503749,11567.08480627305
32435.79105512193,11569.68020970163
32435.7989745243,11572.30413973182
32435.80690311537,11574.93564564627
32435.81482064386,11577.54703224479
32435.82274370273,11580.12293194659
32435.82725804041,11581.56600721817
32435.82884119258,11582.06692960742
32435.83040571275,11582.55907070658
32435.83185963496,11583.01371361081
32435.83334262392,11583.47462643524
32435.8365450758,11584.45962187735
32435.83969264307,11585.41294686076
32435.84059765718,11585.68416637521
32435.84154310385,11585.96606839842
32435.84296572494,11586.38741516276
32435.84346148432,11586.53343000885
32435.8439521085,11586.67750902227
32435.84491822866,11586.95997564194
32435.84705779251,11587.57947669712
32435.85123909998,11588.76488776531
32435.85842780191,11590.71793592721
32435.86629967545,11592.7196699253
32435.87423065435,11594.57514540084
32435.88216828526,11596.25387277363
32435.89011348296,11597.74035353799
32435.89806234214,11599.01937296599
32435.90600897991,11600.07710276298
32435.91394910265,11600.90185289524
32435.92188262396,11601.48411717999
32435.92982634321,11601.81632145222
32435.93777390568,11601.89037312135
32435.94572279647,11601.70036547188
32435.95366086972,11601.24301059335
32435.96161156149,11600.5144033267
32435.96955914201,11599.51464509279
32435.97750242646,11598.24502360906
32435.98544193994,11596.70823253795
32435.9933816371,11594.90764604108
32436.00131882808,11592.84951566651
32436.00926312108,11590.53820150986
32436.0172054686,11587.98467187156
32436.0251399254,11585.20130790267
32436.03307120168,11582.1983403294
32436.04100198966,11578.98761959902
32436.04893162847,11575.58344434649
32436.05685436841,11572.00369461764
32436.06477896178,11568.26078510623
32436.07269942682,11564.37478589994
32436.08061475,11560.36448982517
32436.0885259396,11556.24840635541
32436.09643269764,11552.0463076152
32436.1043369002,11547.77729285112
32436.11223851346,11543.46184852378
32436.12013741851,11539.12079120523
32436.12803228746,11534.77576060601
32436.13592405763,11530.44717282794
32436.14381266477,11526.15589260645
32436.15169629412,11521.92348898164
32436.15957807965,11517.76852005994
32436.16745380288,11513.71294751757
32436.1753270872,11509.77403252927
32436.1831955687,11505.97138799342
32436.1910607844,11502.32185377936
32436.19892228302,11498.84231656881
32436.20678384178,11495.54686855553
32436.21464118457,11492.45193277605
32436.2224927835,11489.57130612261
32436.23035038725,11486.91300603006
32436.23820312879,11484.49172522001
32436.24605469843,11482.31560621493
32436.25390256114,11480.39319449118
32436.261742782,11478.73144208078
32436.26958118636,11477.33361649459
32436.27742731251,11476.20170058111
32436.28526968985,11475.33932479283
32436.2931109264,11474.74609822139
32436.30094946071,11474.42046343794
32436.30878144941,11474.35901905185
32436.31662076631,11474.55700934656
32436.32445378417,11475.00789435471
32436.33228657483,11475.70393758138
32436.34012150751,11476.63619029979
32436.34796101294,11477.79456189843
32436.35580294151,11479.16698346687
32436.36364443987,11480.7396958256
32436.37148683929,11482.49843767978
32436.37933284589,11484.42830367577
32436.38717457115,11486.51065282591
32436.39502959248,11488.7327767024
32436.40288910314,11491.07415640228
32436.41074647364,11493.51367288742
32436.41859538978,11496.0294293794
32436.42645510639,11498.60740698581
32436.43431974753,11501.22525279525
32436.44217462323,11503.85725422212
32436.4500357838,11506.48788935428
32436.45789824062,11509.09462125141
32436.4657725938,11511.66013653264
32436.46887122541,11512.65280151194
32436.47092540296,11513.3046545944
32436.47136293241,11513.44281397658
32436.47185724185,11513.59860528905
32436.47299645851,11513.95642307188
32436.47439859732,11514.39439592098
32436.47574454835,11514.81220158315
32436.47869108055,11515.71742213943
32436.48125979851,11516.495356765
32436.48369526882,11517.22264671803
32436.4846603437,11517.50794173492
32436.48558293386,11517.77908981185
32436.48746274178,11518.32663193956
32436.49091988335,11519.31560128714
32436.49681782679,11520.94501972484
32436.50445104832,11522.93487857849
32436.5122984821,11524.82528058682
32436.52017704564,11526.54853802173
32436.52806467627,11528.08303077935
32436.53595335487,11529.41247592474
32436.54384052062,11530.52332596929
32436.5517237763,11531.40364617498
32436.55961338476,11532.04400946725
32436.56750395392,11532.43459884898
32436.57539584598,11532.56775558188
32436.58328637495,11532.43739564191
32436.5911761985,11532.03913389687
32436.59906562133,11531.37012169181
32436.60695520254,11530.42903913724
32436.61484391505,11529.21637345421
32436.62273090187,11527.73432937518
32436.63061698945,11525.98642517286
32436.63850004767,11523.97844819793
32436.64638585747,11521.71561097625
32436.65427028963,11519.20721911266
32436.66214935779,11516.4645026509
32436.67002520931,11513.49814705365
32436.67789734196,11510.32102033958
32436.68577006947,11506.94516535795
32436.69363844755,11503.38768848223
32436.70150255104,11499.66479661844
32436.70936914186,11495.79030937676
32436.71722808403,11491.78722848289
32436.72508023818,11487.67412267935
32436.73294200091,11483.46172199951
32436.74080404709,11479.17484356768
32436.74865700382,11474.83917327223
32436.75651264298,11470.46908636574
32436.76434855166,11466.09811002401
32436.7721925445,11461.73182134042
32436.78003625708,11457.39594527183
32436.78786917233,11453.11710423053
32436.79569969778,11448.91115184135
32436.80353426893,11444.79484761621
32436.81135575592,11440.79666263995
32436.81916057578,11436.93669853757
32436.82697338965,11433.22069713726
32436.8347758908,11429.67456206929
32436.84258266417,11426.30778155509
32436.85037842146,11423.14192359104
32436.85817390824,11420.18624125157
32436.86596151998,11417.45606263564
32436.87376941338,11414.95355069906
32436.88156944935,11412.69839105003
32436.88935400237,11410.7003056777
32436.89714425625,11408.96048166855
32436.90493107879,11407.48661347424
32436.91271383188,11406.28238761192
32436.92049886839,11405.34906436543
32436.9282790557,11404.68807148132
32436.93606678296,11404.2975705032
32436.94385255276,11404.17577187009
32436.95164041533,11404.31844383559
32436.95942440273,11404.71962392083
32436.96721188188,11405.37235172515
32436.97500198012,11406.26801103428
32436.98279197783,11407.39610607511
32436.99057955623,11408.74449848742
32436.99836703251,11410.3004747373
32437.00615841636,11412.05072834027
32437.01395069141,11413.9793372366
32437.02174425879,11416.06998343295
32437.02953941458,11418.30537504108
32437.03733380399,11420.6665452196
32437.04513475261,11423.13676894495
32437.05293501521,11425.69415227109
32437.06073201881,11428.3175691419
32437.06853408001,11430.98922373433
32437.07634381577,11433.68920190223
32437.084151294,11436.39302594125
32437.09197120991,11439.08464939576
32437.09977567699,11441.7335044441
32437.10544764484,11443.62327933489
32437.10826464283,11444.5479999192
32437.10909354288,11444.8181493408
32437.10986660502,11445.06926317732
32437.11112037745,11445.47475717649
32437.11276819846,11446.0042424773
32437.11458281485,11446.58258143881
32437.11700202773,11447.34546580535
32437.11796435841,11447.64622680247
32437.11884697155,11447.92067280354
32437.12055252879,11448.44710808919
32437.12129726209,11448.675322256
32437.12200022502,11448.88979228832
32437.12350389611,11449.34541020841
32437.1261290225,11450.1302164976
32437.13034828346,11451.3617345711
32437.13767185463,11453.4042016654
32437.14542097535,11455.41987802881
32437.15323594447,11457.28464120173
32437.16106896448,11458.96831455777
32437.1688898739,11460.44921269995
32437.17672578661,11461.71851308772
32437.18456318093,11462.76075603575
32437.19240799606,11463.56506840886
32437.20024610742,11464.12011490332
32437.2080790393,11464.41819699408
32437.21590901338,11464.45295252969
32437.22375412533,11464.21853666816
32437.23159360593,11463.71135655539
32437.23941753505,11462.93105191716
32437.24726516617,11461.87278704057
32437.25508783181,11460.54432027117
32437.26292857337,11458.94145389831
32437.27077113741,11457.07083814315
32437.27859519007,11454.94409947927
32437.28641961259,11452.56446709556
32437.29424637634,11449.94016523556
32437.30207116655,11447.08302764661
32437.30989129045,11444.00611784377
32437.31771914051,11440.71755516602
32437.3255438981,11437.23607755019
32437.33336505382,11433.57769898011
32437.34118237805,11429.75938013928
32437.34899640365,11425.79864517609
32437.35680525826,11421.71509432271
32437.36460853785,11417.52835419847
32437.37240483859,11413.25920707035
32437.38019991964,11408.92493100119
32437.38799225069,11404.54712980228
32437.39578167797,11400.14692705432
32437.40356480076,11395.7474169041
32437.41134589657,11391.36734653618
32437.41912658413,11387.0268750887
32437.42690498503,11382.74789926086
32437.43467615682,11378.55353487542
32437.4424389995,11374.46413920046
32437.45020442043,11370.49328313535
32437.45796343572,11366.66418674055
32437.46572345048,11362.99096172935
32437.47347099906,11359.49658577281
32437.4812248111,11356.18834636209
32437.48897779082,11353.08430181072
32437.49672807062,11350.19868419202
32437.50446331946,11347.54762789769
32437.5122125344,11345.13209369212
32437.51995303251,11342.96889991213
32437.5276933916,11341.06323227848
32437.53542700613,11339.42283192163
32437.54317100491,11338.04913993382
32437.55090827466,11336.94865520874
32437.55865336467,11336.12100790203
32437.56639115644,11335.56783579115
32437.57412709559,11335.28661422157
32437.58187059402,11335.27401262292
32437.58960271477,11335.52496691334
32437.5973382305,11336.03307005346
32437.60507606878,11336.79051216215
32437.61280961369,11337.78703908654
32437.62054682384,11339.01269736171
32437.62827098813,11340.45214482924
32437.63600472983,11342.09587432041
32437.64374077296,11343.92801167161
32437.65148201436,11345.93358013419
32437.65922209627,11348.09410892462
32437.66695801174,11350.39074402659
32437.67470077632,11352.80815003276
32437.68245269467,11355.32799629686
32437.6902034382,11357.92706816845
32437.69795819797,11360.58666243637
32437.70571731668,11363.28614679448
32437.71347713587,11366.00321969401
32437.72123493044,11368.71578336077
32437.72898967638,11371.40241222948
32437.73674912721,11374.04487254106
32437.74026427416,11375.22130529819
32437.74195514526,11375.78178163304
32437.74255453752,11375.97956112417
32437.74317165009,11376.1826786508
32437.74448156086,11376.61206760017
32437.74674865058,11377.34933104165
32437.75063947762,11378.5959717132
32437.75264679069,11379.22922317472
32437.75342997244,11379.4743660689
32437.75424260472,11379.72755034724
32437.75578783734,11380.20559905962
32437.75914744287,11381.22900976046
32437.7646093576,11382.84283856571
32437.77208123141,11384.93996230142
32437.77981926766,11386.96173766064
32437.78758892717,11388.82150981422
32437.79536323994,11390.49572544774
32437.8031397036,11391.96877697415
32437.8109169829,11393.22666833312
32437.8186966607,11394.25716827134
32437.82647548035,11395.04877766237
32437.83425602799,11395.59213296203
32437.84203542546,11395.87889242334
32437.84981835139,11395.90251126917
32437.85759847167,11395.65789315031
32437.86538402166,11395.14118501421
32437.87316856732,11394.35073122497
32437.88094853918,11393.28695701643
32437.8887303098,11391.95052560048
32437.8965093748,11390.3452562549
32437.9042922651,11388.47433909719
32437.91206635644,11386.34721807362
32437.91983823234,11383.97031935542
32437.92761622629,11381.350080523
32437.93539049386,11378.50031656141
32437.94316446236,11375.43193646146
32437.95092885832,11372.16228110373
32437.95869930547,11368.6994129314
32437.96646943644,11365.06161358993
32437.97423082887,11361.26981760551
32437.98198936869,11357.33912359554
32437.98973821482,11353.29176265834
32437.99748685162,11349.1421659857
32438.0052409071,11344.90702306122
32438.01298693505,11340.61402214579
32438.02072237665,11336.28544565477
32438.02844944322,11331.94105560839
32438.03617352283,11327.59882610501
32438.04390170099,11323.27576788484
32438.0516278794,11318.99619527821
32438.05935473049,11314.7792918841
32438.06706828748,11310.65278891039
32438.07478878247,11306.62555879151
32438.08250202842,11302.72417427991
32438.09020837327,11298.9665559242
32438.09790571374,11295.3708522063
32438.10560356156,11291.9489722144
32438.11330049079,11288.71711376055
32438.12099824453,11285.68899792111
32438.12868957251,11282.88047715086
32438.13637824672,11280.30170237136
32438.14406683767,11277.96222726925
32438.15175513458,11275.87120045962
32438.1594345181,11274.03811456194
32438.167116947,11272.46587857402
32438.1748006728,11271.15955505092
32438.18248361832,11270.12240334375
32438.19016818703,11269.35540010478
32438.19784785097,11268.85864891545
32438.20552521966,11268.62960079823
32438.21320679496,11268.66454460401
32438.22088614538,11268.95834474886
32438.22856555114,11269.50421101277
32438.23624527004,11270.29389513476
32438.24392417633,11271.31750931868
32438.25160475343,11272.56426822208
32438.25928633233,11274.02168469485
32438.26696983266,11275.67629272486
32438.27465418868,11277.51302977858
32438.28233869492,11279.51573988543
32438.29002621698,11281.66825528246
32438.2977113829,11283.95120136476
32438.30540155729,11286.34815779125
32438.31308963481,11288.83764643376
32438.32078387555,11291.40252498746
32438.32848105997,11294.02151913256
32438.33618288916,11296.67462799419
32438.34388500233,11299.33954012727
32438.35159137516,11301.99673224356
32438.35929924118,11304.62439628297
32438.36701556301,11307.20416189955
32438.37074044121,11308.42525156104
32438.37189866356,11308.80120268211
32438.37311470139,11309.19388491261
32438.37517263613,11309.85346714931
32438.37854685062,11310.92054891029
32438.38092952177,11311.66254155387
32438.38151025266,11311.84186673316
32438.38210901231,11312.02611721314
32438.38340056023,11312.42129199815
32438.38580601931,11313.14879243597
32438.39093810596,11314.6616385096
32438.39832875746,11316.73706783441
32438.40601299703,11318.75069855427
32438.41372525665,11320.60719514233
32438.42144790781,11322.285146084
32438.42918294117,11323.7692558589
32438.43690464421,11325.04090226794
32438.44463875208,11326.09187158222
32438.45235933625,11326.90756111219
32438.4600753649,11327.48002403654
32438.46779761732,11327.80171105218
32438.47552281299,11327.8652540017
32438.48323828967,11327.66564793519
32438.49097773045,11327.19759729288
32438.49870567528,11326.46049775211
32438.50642636369,11325.45442909567
32438.51415242148,11324.17895221259
32438.52187638363,11322.63783335862
32438.529591227,11320.83733074285
32438.53731307847,11318.77962482787
32438.54503660041,11316.47307395963
32438.55275402741,11313.92905316931
32438.56048068625,11311.15265715855
32438.568192052,11308.16460544069
32438.57590615778,11304.97137811533
32438.58361709459,11301.58959377339
32438.59131989415,11298.03712221788
32438.59901852774,11294.32885091941
32438.60671824594,11290.47960251685
32438.61441598418,11286.50904539986
32438.62211173846,11282.43613491824
32438.62980458933,11278.28094419685
32438.63749361592,11274.06407611482
32438.64517965277,11269.80554276716
32438.65286142738,11265.52675833439
32438.660539333,11261.24832649146
32438.66821352021,11256.99096759617
32438.6758890903,11252.7725603391
32438.68356285329,11248.61535848496
32438.69123231296,11244.54079379855
32438.6988966976,11240.56879419729
32438.7065595286,11236.71647764059
32438.71421586685,11233.00448846347
32438.72186753264,11229.44915937945
32438.72951726267,11226.06560532956
32438.7371571587,11222.87245953324
32438.74481260065,11219.87378980589
32438.75246834927,11217.08947570664
32438.76012243668,11214.53218077717
32438.76776591912,11212.21496321779
32438.7754110246,11210.14287954827
32438.78304783979,11208.32597559761
32438.79068265496,11206.76838773161
32438.79831627946,11205.47436309055
32438.80595860409,11204.44559986689
32438.81359068837,11203.68593449936
32438.82123400022,11203.19302494739
32438.82885787518,11202.96654168017
32438.83649230086,11203.0016432456
32438.84411791648,11203.29326465609
32438.8517494076,11203.83519506011
32438.85938694419,11204.61988082106
32438.86702510973,11205.6374556311
32438.87465520559,11206.87540384414
32438.88227854522,11208.32097195481
32438.88990429345,11209.96215024794
32438.89754500232,11211.78751616645
32438.90517861244,11213.77620555462
32438.91281012624,11215.91237695914
32438.92045561291,11218.18309799095
32438.92809990322,11220.56562129215
32438.93574151784,11223.04017462452
32438.9433828613,11225.58772352959
32438.95103372024,11228.19143979393
32438.95867848716,11230.8255337918
32438.96632309737,11233.47132803977
32438.97397455692,11236.11050133107
32438.98162888745,11238.72094727015
32438.98928428724,11241.28149122058
32438.99426418677,11242.91055092887
32438.99615365005,11243.51969852415
32438.99678456666,11243.72191740362
32438.99756822299,11243.97224007275
32438.99915564467,11244.47633495598
32439.001902834,11245.33887281819
32439.00418523846,11246.04544506977
32439.00485908562,11246.25222816961
32439.0055262092,11246.45610691276
32439.00682262203,11246.84986143814
32439.00986787007,11247.76164689573
32439.01485098094,11249.21134258112
32439.02214446649,11251.22927150226
32439.02976704571,11253.19165171755
32439.03743235893,11254.99760268802
32439.04510052828,11256.62057131211
32439.05277679383,11258.0466499022
32439.06044729818,11259.25974527278
32439.06812191104,11260.24931725091
32439.07580141726,11261.00422678842
32439.08347850685,11261.51419747765
32439.09114571115,11261.77135360575
32439.09881085336,11261.77008938555
32439.10648110936,11261.5053227609
32439.11414587425,11260.97407814103
32439.12181958375,11260.17339197779
32439.129491682,11259.10379322867
32439.13715844808,11257.76757553383
32439.14483396491,11256.16510989412
32439.15250316089,11254.30399454672
32439.16017352879,11252.18880074868
32439.16784072962,11249.82846216173
32439.17550475267,11247.23238909592
32439.18316249583,11244.41257207907
32439.19083307738,11241.37356867277
32439.19849459915,11238.1370660912
32439.20615521243,11234.71439386797
32439.21381163219,11231.1227011821
32439.22146831155,11227.37656603871
32439.22911879669,11223.49678413198
32439.23676723139,11219.49976195179
32439.24441255445,11215.40517986324
32439.25205648857,11211.23182471461
32439.25970338078,11206.99744461978
32439.26733920291,11202.73039575214
32439.27496219512,11198.45252569013
32439.28258993703,11194.17481471348
32439.29021412071,11189.92274667185
32439.29783676617,11185.71588448586
32439.30544883964,11181.57953817199
32439.31306497362,11177.52575073326
32439.32067293546,11173.58053246619
32439.32828099043,11169.75839683243
32439.33588730033,11166.07847277803
32439.34348861634,11162.55954745702
32439.3510838772,11159.21821003178
32439.3586782133,11156.06736315712
32439.36626985384,11153.12187028701
32439.37386009907,11150.39410787055
32439.38144806831,11147.89597943348
32439.38903352592,11145.63771593767
32439.39661655036,11143.62799149683
32439.40419771165,11141.87388365797
32439.41177674122,11140.38115480871
32439.41935415678,11139.15383914637
32439.42693218548,11138.19425604394
32439.43450930384,11137.50370035463
32439.44208693716,11137.08151630986
32439.44965903126,11136.92565206486
32439.45723481274,11137.0320911067
32439.46481043565,11137.39564958881
32439.47238938366,11138.00978513059
32439.47996212629,11138.86521138732
32439.48753843206,11139.95307405812
32439.49512210962,11141.26317371601
32439.50270128356,11142.78100782176
32439.51028095261,11144.49358497785
32439.5178654614,11146.38708430563
32439.52544212721,11148.44217231858
32439.53302859277,11150.64663461446
32439.54061536648,11152.98005833271
32439.54820329439,11155.42401779315
32439.55579668454,11157.96064572917
32439.56339181337,11160.56887664354
32439.57098948488,11163.22866447721
32439.57858935602,11165.91924852355
32439.5861879918,11168.61856605704
32439.59378968861,11171.30724152493
32439.60138528156,11173.9612466432
32439.60899024908,11176.56534946368
32439.61513530009,11178.61678191698
32439.61719539404,11179.29193194847
32439.61785959378,11179.50814187608
32439.61860033599,11179.74839752364
32439.62026474911,11180.28480225935
32439.6232282937,11181.22756901187
32439.62394079416,11181.45177604358
32439.6247988946,11181.72049274281
32439.62660213913,11182.2804132864
32439.63000097693,11183.31743755789
32439.63559302931,11184.96768279769
32439.64291981205,11187.01396774872
32439.65050371853,11188.97837435988
32439.65811503942,11190.77643384849
32439.66573289583,11192.386559667
32439.67335836417,11193.79403064687
32439.68097714088,11194.98296998572
32439.68859305505,11195.94248665821
32439.69621615913,11196.66309954011
32439.70383521424,11197.13446679305
32439.71145946702,11197.34943485619
32439.71908737032,11197.30135274307
32439.72671677577,11196.98535714647
32439.7343481364,11196.39821845919
32439.74197274042,11195.53943913946
32439.7495966016,11194.40892964939
32439.75722150692,11193.00820366959
32439.76484460841,11191.34121754511
32439.77246704819,11189.41282296429
32439.7800901909,11187.22919835821
32439.78771086326,11184.79938096966
32439.79532971565,11182.13287806214
32439.80294423266,11179.24176814309
32439.81055593671,11176.13804356976
32439.81816401747,11172.83582506585
32439.82577063127,11169.34909180499
32439.83337489708,11165.69421092615
32439.8409769045,11161.88813517099
32439.84857692502,11157.94861920438
32439.85617414686,11153.89478833038
32439.86376503268,11149.74800395819
32439.87135502345,11145.52528782377
32439.87894175193,11141.24834752233
32439.88652417789,11136.93852688079
32439.89410270214,11132.61654923637
32439.90167919986,11128.3023615197
32439.90924896531,11124.019592328
32439.91681486927,11119.78736154086
32439.92438732253,11115.62044400295
32439.93194693206,11111.54957482632
32439.93949780398,11107.59175483972
32439.94704700116,11103.76200310584
32439.95460422939,11100.07380069117
32439.96214387648,11096.55671641138
32439.96968128238,11093.21932025006
32439.97723467989,11090.06939485118
32439.98477642476,11087.13284336165
32439.99232061703,11084.41677036102
32439.99985512728,11081.93685739509
32440.00738865851,11079.69998414071
32440.01492482992,11077.7139487832
32440.02246870455,11075.98524025409
32440.02999674599,11074.5245683681
32440.03751545793,11073.3334815181
32440.04503925875,11072.41199689931
32440.05256721958,11071.76163468182
32440.06009343059,11071.3823134722
32440.06761866461,11071.27149824537
32440.07515396088,11071.42554158236
32440.08266993143,11071.83781111713
32440.09018356004,11072.50104183126
32440.09770362018,11073.4076263015
32440.10523103279,11074.54828114426
32440.11275816176,11075.91071075299
32440.12029327627,11077.48393267241
32440.12781999774,11079.25045902709
32440.13535808293,11081.19979769789
32440.14289399581,11083.312458856
32440.15042926395,11085.57148964436
32440.15796614936,11087.95944069068
32440.16550456563,11090.45744767285
32440.17304458482,11093.04603626468
32440.18058580786,11095.7050240048
32440.18812995465,11098.41456292544
32440.19567559377,11101.15338110857
32440.20322373237,11103.90089690459
32440.21077391795,11106.63594039212
32440.21832656768,11109.33771911589
32440.22588247242,11111.98574580203
32440.23344050239,11114.55916097988
32440.23513692556,11115.12437235595
32440.23674378492,11115.65511167953
32440.2385000771,11116.22982951621
32440.240191417,11116.77776298086
32440.24390828566,11117.96176766179
32440.25004892899,11119.85217099311
32440.25742901077,11122.00365796965
32440.26497140206,11124.05040350699
32440.27252881084,11125.93043064021
32440.28009597945,11127.62579814085
32440.28765760291,11129.11823447084
32440.29523230133,11130.39758418647
32440.30279435136,11131.44725659372
32440.31037931657,11132.26079131856
32440.31794203577,11132.82382701443
32440.32552698403,11133.13162250778
32440.333112126,11133.17559802196
32440.34068851305,11132.9511642901
32440.34826601015,11132.45503774855
32440.35584179387,11131.68564175201
32440.36342882088,11130.64096211415
32440.37099536988,11129.32729686909
32440.37856485931,11127.74455585927
32440.38613105114,11125.89867291267
32440.39369622208,11123.79548370024
32440.40126855556,11121.44009975813
32440.4088478797,11118.84107979193
32440.41641572028,11116.01559944819
32440.42397158203,11112.97686931159
32440.43153498608,11109.73048839853
32440.43909478758,11106.29555791861
32440.44664057346,11102.69304141654
32440.45419089698,11098.93101958441
32440.46173932271,11095.0301738789
32440.46928037381,11091.01197205404
32440.47682103177,11086.89199067249
32440.48436301596,11082.68901714245
32440.49189329787,11078.43069455502
32440.49942948387,11074.12775781486
32440.50695891024,11069.8083144465
32440.51448786348,11065.48980234656
32440.52201364196,11061.19479486529
