MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
32451.54576896893,17493.84656831086
32451.5524301139,17088.74781413111
32451.55908362485,16670.65696441364
32451.56574851839,16238.81571059517
32451.57241351052,15794.44403661537
32451.57906955393,15338.76857756184
32451.58573255321,14871.38378186351
32451.5923822329,14394.48317812535
32451.59904344297,13907.12477019826
32451.60569909079,13411.45969495997
32451.61236240038,12907.49110884159
32451.61901533018,12397.65322530339
32451.62566853845,11882.28231981077
32451.63232322874,11362.49506880184
32451.63898061494,10839.48304239623
32451.64563594784,10314.99304851871
32451.652295121,9790.031608727357
32451.65895706737,9266.272115365218
32451.66561478904,8745.99911668079
32451.67227452116,8230.649220514615
32451.67893907294,7722.193767150469
32451.68560239864,7223.620543493126
32451.6922709083,6737.439250083744
32451.69893797076,6267.735185397095
32451.70560399175,5818.865835974237
32451.71227379711,5395.956430962611
32451.71894665261,5005.823490158665
32451.72562063863,4656.822389994148
32451.73229696536,4358.612104856008
32451.73897511899,4121.998147142657
32451.74565592503,3957.685007820692
32451.75233954962,3874.530865092591
32451.75902339037,3877.395449875916
32451.76570971752,3965.71324675319
32451.77240013231,4133.765754329355
32451.77908565458,4371.813901301432
32451.78577590467,4669.189944849834
32451.79246968687,5015.180419799891
32451.79916508615,5400.208253333309
32451.80587087734,5816.911415559268
32451.81256981982,6257.815108607944
32451.8192626546,6717.793691111573
32451.825968361,7194.117288930742
32451.83266855718,7682.25068980268
32451.83937460817,8180.37006823482
32451.84608569717,8686.229459948428
32451.85278503695,9196.674723903106
32451.85949717723,9711.930208690812
32451.86619664749,10228.56314433817
32451.8728986105,10746.37603970885
32451.8796004612,11263.88740543371
32451.88630173683,11779.8363599584
32451.89300203857,12293.00735647179
32451.89970576442,12802.57951031376
32451.90639574135,13306.12989124654
32451.91309145769,13804.0335972058
32451.91978076363,14294.31799794616
32451.92647296224,14776.63405986115
32451.93317108458,15250.18621140975
32451.93985056954,15712.31784469711
32451.9465462785,16164.55245057371
32451.9532342074,16604.41629665895
32451.95991108859,17030.98248186955
32451.96659447817,17444.6951178304
32451.97327230436,17844.18942884148
32451.97994368321,18228.91281813008
32451.98661519371,18598.8050099334
32451.99328077058,18953.16513759749
32451.99994456647,19291.92853730682
32452.00660609367,19614.83991223751
32452.01326606118,19921.76669075386
32452.0199212942,20212.46147275888
32452.02657744053,20487.11157009608
32452.03322605386,20745.36289743122
32452.03987062809,20987.40016069154
32452.04651573524,21213.43920508929
32452.05315997191,21423.49294222078
32452.05979202687,21617.32632318968
32452.06643538323,21795.71484974135
32452.07306998319,21958.2015159641
32452.0797015621,22105.05876815891
32452.0863360381,22236.50370865918
32452.09297837153,22352.67428016306
32452.09960108463,22453.1962093092
32452.10624032941,22538.68028347917
32452.11286229056,22608.72893350103
32452.11949123493,22663.6525650131
32452.1261076231,22703.30923734148
32452.13274285839,22727.84921533806
32452.13935285257,22737.09930403278
32452.14595877757,22731.14403780014
32452.15255965868,22709.95833392704
32452.15916185722,22673.46909244595
32452.16578725533,22621.39971948289
32452.17239474655,22553.98477090329
32452.17902475889,22470.73048249217
32452.1856452539,22371.93907134671
32452.19227585311,22257.27804214859
32452.19889749118,22127.05808232771
32452.20550957254,21981.37022673971
32452.21213121323,21819.84061183985
32452.21875287143,21642.75430570136
32452.22537517935,21450.22139741805
32452.23200130752,21242.30998058864
32452.23862947523,21019.28035119204
32452.24525983119,20781.38739740537
32452.25189141861,20528.97683077436
32452.25852602306,20262.33656070222
32452.26516364992,19981.86069475238
32452.27180293616,19688.04441233869
32452.27844636701,19381.24537760049
32452.28508803728,19062.23997910165
32452.29173366539,18731.27652429652
32452.2983769004,18389.20617218557
32452.30502605267,18036.13418467232
32452.31167434453,17672.94527244168
32452.31832406599,17300.0380825703
32452.3249778756,16917.75878112836
32452.33162878461,16526.98999056737
32452.33827920683,16128.05239989308
32452.34493056831,15721.28548945578
32452.3515830925,15307.06673846961
32452.35824648101,14885.13726666965
32452.36491291959,14456.30695631136
32452.37157861673,14021.12834575508
32452.37824364885,13579.89078726673
32452.38491466214,13132.42729188655
32452.39157838636,12679.90654077034
32452.39824743404,12221.76009565161
32452.40490478333,11759.47218383957
32452.41156898783,11292.10705573791
32452.41823235937,10820.60531048061
32452.42489992237,10345.10232705754
32452.43156698229,9866.541241949797
32452.43822773619,9386.109580805456
32452.44488016433,8904.928604083443
32452.45153707783,8423.306839773737
32452.45819426441,7943.129714354862
32452.46485013519,7466.543130740092
32452.4715075882,6995.96010905757
32452.47816482295,6534.896879906029
32452.484811071,6088.444191884598
32452.49145411843,5661.663069312499
32452.49809558509,5261.632695412041
32452.50473262216,4897.555540733244
32452.5113700213,4580.205514093174
32452.51800395964,4322.499225175575
32452.52463607589,4137.695182039301
32452.53126524065,4037.703793244914
32452.53789247179,4030.248061543484
32452.54451776135,4116.767521483624
32452.5511395616,4291.935918035219
32452.55775890134,4545.388050533781
32452.56437529849,4864.273961812201
32452.57098955016,5235.671712707892
32452.57759806097,5647.655637398357
32452.58420492149,6090.565395518126
32452.59081315803,6556.540636263805
32452.59741597825,7038.595346718476
32452.60401177622,7531.377762959296
32452.61060840675,8031.295535172814
32452.61720325583,8534.791815267012
32452.62379464394,9039.013391222947
32452.63038629486,9542.02822085862
32452.63698127808,10042.25683584417
32452.64357138576,10537.59668387595
32452.65015480669,11026.71753180279
32452.65673943932,11509.23466783089
32452.66332200542,11984.12143604452
32452.66990817857,12451.15701517662
32452.67648398492,12908.8728754751
32452.68306974882,13358.30853047312
32452.68964247167,13797.62206449839
32452.69621547834,14227.53234631746
32452.70278528526,14647.68456772885
32452.70936112588,15058.58147907245
32452.71593507974,15459.67718647699
32452.72251602714,15851.48883398856
32452.72909355932,16233.39387816967
32452.7356745781,16605.80734341743
32452.74225158646,16968.32172334045
32452.74884189228,17321.87878975904
32452.75542272596,17665.24036912427
32452.76200978833,17999.20866164489
32452.76859667825,18323.39458358786
32452.77518887397,18637.97439102816
32452.7817841529,18942.70882752396
32452.78837940784,19237.2980773122
32452.79498201243,19521.86835602417
32452.80158491409,19795.87445107722
32452.80818122162,20058.78689199023
32452.81478566407,20310.89654126398
32452.82138788186,20551.47057898788
32452.82799505116,20780.41489036049
32452.83460481966,20997.25860715699
32452.84121586499,21201.56434617892
32452.84782844462,21392.9417583664
32452.85444406957,21571.03126726257
32452.86106157076,21735.40503352073
32452.86768040936,21885.674552548
32452.874302071,22021.51895793516
32452.88092299636,22142.54824974114
32452.88754247206,22248.48400903415
32452.8941699533,22339.22436184881
32452.90079573509,22414.4298839997
32452.90742156663,22473.99010948055
32452.91405034374,22517.83370656669
32452.92067832717,22545.89033184648
32452.92730081286,22558.17130907815
32452.93392905876,22554.7486923286
32452.94055590671,22535.70165233244
32452.94719178831,22501.09803307776
32452.95381694936,22451.19892217345
32452.96043245128,22386.23983615028
32452.96705382086,22306.26874033194
32452.97369034165,22211.29899316231
32452.98032511506,22101.72704783768
32452.98694890036,21977.94325079813
32452.99357901231,21839.82625065051
32453.00018621411,21688.21274865812
32453.00680691674,21522.45758904496
32453.01342075525,21343.19021997742
32453.02004291297,21150.11642774339
32453.02665041295,20944.02699576288
32453.03326043142,20724.50449399085
32453.03986683204,20491.81807221257
32453.04647768537,20245.72566293328
32453.05309174207,19986.28059111657
32453.05969859819,19713.92099959773
32453.06629395206,19428.89024338321
32453.07287846482,19131.23292908588
32453.07945901142,18820.69022227242
32453.08604672466,18496.74182457446
32453.09263090863,18159.93014911891
32453.09920675801,17810.58228502243
32453.1057809972,17448.44174899143
32453.11235460602,17073.56457969842
32453.11892536411,16686.22990151907
32453.12549319374,16286.64709020893
32453.13205850849,15875.04717707868
32453.13862171935,15451.71726074639
32453.14518275171,15017.03937809506
32453.15174304594,14571.36306170947
32453.15830045934,14115.35727261657
32453.16485234565,13649.82178683383
32453.17141098204,13174.56454078667
32453.17795531221,12691.89871482871
32453.18449676054,12201.87900308595
32453.19103979088,11705.13504111011
32453.19759586681,11201.84305741086
32453.20413375149,10695.58184322258
32453.21067713144,10185.82184918823
32453.21721123993,9675.134241903843
32453.22375879134,9163.312768656146
32453.23030318225,8653.401185323009
32453.23683073536,8148.407424635438
32453.24336988644,7648.343835380469
32453.24991034602,7156.572879024565
32453.25646849969,6674.915554065959
32453.26301802358,6208.921988548394
32453.26956460151,5762.488423428415
32453.27612796898,5339.651517212848
32453.28269041607,4948.162328776592
32453.28925604765,4595.69611552375
32453.29579991265,4292.659006582978
32453.30235610565,4047.615148573406
32453.30890313048,3871.658933488331
32453.31547108675,3772.80972765607
32453.32203652879,3756.727936879347
32453.32860745006,3823.301292028915
32453.335170058,3967.015239741883
32453.34173965493,4179.101447672972
32453.34830590775,4448.529941033455
32453.35487984057,4765.144246093895
32453.36145231242,5119.078088888987
32453.36802301711,5502.375231432557
32453.37459676712,5908.970924302826
32453.38117216226,6333.800894060399
32453.38775097592,6773.090951273633
32453.39432948726,7223.546944535391
32453.40091370118,7683.183751263213
32453.40749777754,8149.680002199209
32453.41408850565,8621.957870119082
32453.42066980973,9097.556954440221
32453.42725479978,9576.300604128479
32453.43384220174,10057.11048059812
32453.44043740361,10539.47898072644
32453.44702287163,11021.27399249276
32453.45362382453,11503.5190807163
32453.46022318891,11984.155436136
32453.46681245656,12461.76089106283
32453.47340946351,12936.81584248333
32453.47999962571,13407.44661413255
32453.48658272325,13872.81804434371
32453.49316864206,14332.79284684519
32453.49975182517,14786.13779919646
32453.50633152316,15231.96720887481
32453.5129219454,15670.3947976468
32453.51950848925,16099.61460476616
32453.52609314143,16518.9703908761
32453.53266875429,16927.2686088301
32453.53923729956,17323.95017288637
32453.54581540866,17709.33944837115
32453.55239944861,18082.5599008147
32453.55897295578,18442.12919330427
32453.56554828556,18788.24921086404
32453.57211530211,19119.97176694504
32453.5786907343,19437.77078634599
32453.58525410856,19740.362383771
32453.59181006582,20027.7813433307
32453.59836498056,20300.14973550481
32453.60492098317,20557.42327099985
32453.6114790163,20799.54383457212
32453.61802444311,21025.96658630849
32453.62456594547,21237.04515438151
32453.63110634211,21432.91440308855
32453.63764860759,21613.71189208419
32453.64418698942,21779.35563545242
32453.65072169998,21929.96030035905
32453.65725334757,22065.65421108797
32453.6637830717,22186.57247797317
32453.6703099535,22292.80764374534
32453.67683440749,22384.47287714725
32453.68335719045,22461.67333252062
32453.6898788986,22524.4956058347
32453.69639396684,22572.96948050443
32453.70291006808,22607.21460565264
32453.70942280039,22627.24505377858
32453.71593918762,22633.09636393962
32453.72245089147,22624.76501815296
32453.72896559056,22602.23410448304
32453.73547650119,22565.50540238025
32453.74198643347,22514.54486560311
32453.74849242139,22449.35171042015
32453.75499653952,22369.8825246134
32453.76149548905,22276.15696496172
32453.76800823662,22167.83510013109
32453.77451057651,22045.28170747598
32453.78101817578,21908.20590475271
32453.78752943602,21756.61817341076
32453.79403430641,21590.79274856146
32453.8005407123,21410.60453531743
32453.80704985715,21216.10104910693
32453.81356936228,21007.14483443936
32453.82008478533,20784.35284852585
32453.82660171578,20547.76026400669
32453.83311874067,20297.67601902123
32453.83963730661,20034.34708902871
32453.84615426085,19758.25199718828
32453.85266719364,19469.90085392154
32453.85918717063,19169.22425690687
32453.86570410556,18857.13780913348
32453.87223170937,18533.45432874762
32453.87876501984,18198.88961872377
32453.88529215689,17854.57782817866
32453.89182033885,17500.68079195311
32453.89836318645,17136.95752980666
32453.90490480287,16764.78876048615
32453.91144551949,16384.67060292278
32453.91799229193,15996.68125006852
32453.92453924562,15601.62613809758
32453.93108574122,15199.98486287347
32453.93763302438,14792.09154710654
32453.94418232132,14378.24691285173
32453.9507350871,13958.70391209437
32453.95728689621,13534.06818434687
32453.96383923703,13104.54644783741
32453.97039300847,12670.36340571058
32453.97694744432,12231.84420202307
32453.98350260377,11789.26080401662
32453.99005723435,11342.98797837109
32453.996614168,10893.14993679267
32454.00317041853,10440.31267998799
32454.00972981017,9984.642219930391
32454.01628821482,9526.95202699511
32454.02284176612,9068.170770237637
32454.02939656829,8608.700529084166
32454.03594648326,8150.025866700111
32454.04250237035,7692.738736913559
32454.04905654771,7239.117717583038
32454.05560927233,6791.390604933884
32454.06216040798,6352.471770818743
32454.06871711888,5925.66514287114
32454.07526347681,5516.870053637082
32454.08181733911,5131.239435952134
32454.08834778468,4778.42106439359
32454.09488800295,4466.289955992153
32454.10142545185,4206.985208184924
32454.10795734978,4012.934903469598
32454.11449718313,3895.541592035828
32454.12101113493,3863.769096323445
32454.12753308152,3920.494335425432
32454.13405752981,4063.043371213352
32454.14056608735,4282.643597615576
32454.14708453553,4568.856389929478
32454.15360709651,4909.611159398434
32454.1601203908,5292.89031635871
32454.16663820995,5709.697479301585
32454.17315115955,6151.331236747436
32454.17965491268,6610.84818360139
32454.18615058663,7082.967364832549
32454.19264386216,7563.805188673661
32454.19913752321,8050.100367576156
32454.20562850073,8538.789857813616
32454.21211620474,9027.499144721527
32454.21860268123,9514.459668919684
32454.22508525031,9997.880062154607
32454.23156567706,10476.57716010703
32454.23804473694,10949.52130337606
32454.24452202148,11415.79037979349
32454.25099732589,11874.64434342431
32454.25747162213,12325.56855302696
32454.26394182126,12767.89296451887
32454.27041634206,13201.8340237562
32454.27688735879,13626.59804057819
32454.28335293848,14041.88673688573
32454.28981636788,14447.80232759606
32454.29628307886,14844.61188870128
32454.30275415205,15232.33627622879
32454.30922405329,15610.64099014509
32454.31569837985,15979.87406810529
32454.3221667668,16339.49067784764
32454.32864029444,16690.15888979035
32454.33511568676,17031.73660859774
32454.34158079353,17363.64436225121
32454.34805764876,17687.04110300311
32454.35454853385,18001.99907088136
32454.36103020647,18307.37016079535
32454.36750176938,18603.11605548028
32454.37398942503,18890.35449724483
32454.38048065866,19168.3897482112
32454.38695899285,19436.40307941293
32454.39344784236,19695.20078664171
32454.39993968801,19944.25104552662
32454.40643371926,20183.27638842715
32454.4129275851,20411.92088374974
32454.41943650552,20630.39215034751
32454.42593660761,20837.55879327644
32454.43244804043,21033.72382769743
32454.43895618229,21218.0817290405
32454.4454689713,21390.50459494654
32454.45197847407,21550.43200143769
32454.45848937584,21697.64719880184
32454.46500179669,21831.82335668776
32454.47151556872,21952.65027733816
32454.47803079964,22059.85222757714
32454.48454759171,22153.18671877404
32454.49106439438,22232.43071260407
32454.49758187248,22297.43605342175
32454.50409936269,22348.08289868097
32454.51061523538,22384.29749825969
32454.51713403445,22406.07743665655
32454.52365923668,22413.42089736337
32454.53018422844,22406.35535523212
32454.53670795189,22384.97600718251
32454.54321911792,22349.48278084464
32454.54974456919,22299.86463792386
32454.55626465109,22236.40056079648
32454.56279230577,22159.12788658198
32454.56932174325,22068.26219286255
32454.57583638667,21964.25129194847
32454.58235388364,21847.02230070188
32454.58887505285,21716.70444553546
32454.5953741646,21574.01768052833
32454.60187918657,21418.53139307909
32454.60838493321,21250.46880361986
32454.61487645236,21070.35520276996
32454.6213647259,20878.01691554984
32454.62785051775,20673.50977355521
32454.63433984291,20456.68560920472
32454.64083283547,20227.5479086897
32454.64732011268,19986.44772510866
32454.65380076253,19733.45645358519
32454.66027844762,19468.45279179645
32454.66675189249,19191.49961446473
32454.6732300795,18902.20159939774
32454.67970695843,18600.81419595869
32454.68618521579,18287.21667703503
32454.69265401019,17961.97589988218
32454.69912027124,17624.81680327585
32454.70558797839,17275.60077908251
32454.71204774818,16914.95020823459
32454.71850298978,16542.84437277077
32454.72495618922,16159.33651336193
32454.73140922106,15764.54898246303
32454.73786043769,15358.87013274182
32454.74430926702,14942.68838574068
32454.75075615407,14516.39112294685
32454.75720124591,14080.45003810443
32454.76364440884,13635.42813016891
32454.77008639657,13181.89725973236
32454.77652621931,12720.62646212012
32454.7829645559,12252.34422941291
32454.78940389324,11777.72032043212
32454.79584242945,11297.81782927794
32454.80227717212,10813.87817121664
32454.80871337984,10326.60776737976
32454.81514453453,9837.693870433508
32454.82157975444,9347.738577014585
32454.82801079317,8858.781417063734
32454.83444826518,8371.570276696229
32454.84088071367,7888.699630288445
32454.84731304534,7411.742073990996
32454.85375466229,6942.248196513447
32454.86019654827,6483.504629866458
32454.86662909551,6039.268131895279
32454.87307328094,5611.841154281101
32454.8795240321,5206.218497058414
32454.88597022654,4828.729178506673
32454.8924237299,4485.547681505788
32454.89887903265,4185.19381744067
32454.90533621044,3936.947192522257
32454.91178966381,3750.616446875355
32454.91825057289,3634.5968167775
32454.92470491638,3595.050453525844
32454.9311728165,3633.542844622923
32454.93763165533,3746.722172408589
32454.9440973161,3927.537125039993
32454.95056150518,4166.327646938558
32454.95702738316,4453.25104440519
32454.96349642128,4779.226281174489
32454.96997303457,5136.693575640172
32454.97644942047,5518.842131400645
32454.98292010255,5920.206843172415
32454.98939497285,6337.377998463149
32454.9958678802,6766.815648450193
32455.00234516558,7206.453273365654
32455.00882928624,7654.483916055828
32455.01531639544,8109.030886453176
32455.02179822292,8568.151519540606
32455.0282824193,9031.220166185962
32455.03476768845,9497.121081431022
32455.04125285349,9964.837972261006
32455.04773777387,10433.48913853776
32455.05422358964,10902.32217995511
32455.06070898809,11370.42661834434
32455.0671947903,11837.05337338935
32455.07368042737,12301.35285192893
32455.08016490928,12762.44232164766
32455.08664687096,13219.41034315283
32455.09312773372,13671.54036389792
32455.09960509268,14117.85073473125
32455.10608775215,14558.13133103331
32455.11256317934,14990.73229672689
32455.1190411823,15415.5338158639
32455.12551795047,15831.52722072877
32455.13198819204,16237.66692102469
32455.13845593975,16633.54595001791
32455.14492952539,17019.03268573583
32455.1513912727,17392.50931749877
32455.15784155447,17753.5366534722
32455.16430357051,18102.94859556396
32455.17075830738,18439.30108228446
32455.1772144452,18762.72067152253
32455.18366286504,19072.48650267964
32455.19009665798,19368.11050955757
32455.1965418988,19650.62901726813
32455.20298786511,19919.41114551104
32455.20943660338,20174.45376909741
32455.215860285,20414.69120175243
32455.22230015748,20641.69256142543
32455.22873097977,20854.57233170342
32455.23517102212,21053.98578753732
32455.24158849667,21239.05996719677
32455.2480139317,21410.80363174885
32455.25442560601,21568.74717965198
32455.26084500187,21713.53326480939
32455.26726148543,21845.0020046305
32455.2736820243,21963.38455725879
32455.28009424296,22068.5511115522
32455.28650103046,22160.66683811697
32455.29290601726,22239.87014058811
32455.29931068465,22306.23694745962
32455.30571237977,22359.78665705185
32455.31211506688,22400.58050849332
32455.31851639634,22428.61176128381
32455.32491859469,22443.88417088568
32455.33131955879,22446.37271136426
32455.33771959879,22436.05074630649
32455.34412496218,22412.85162614856
32455.35053046664,22376.72672500309
32455.35693979362,22327.58784975789
32455.36333867595,22265.50831804302
32455.36973357375,22190.41650362542
32455.37612785415,22102.24139708455
32455.38253517485,22000.72269223038
32455.38893580543,21886.13615141935
32455.39535114529,21758.07773795794
32455.40176253258,21616.91614249407
32455.40818266987,21462.41603663536
32455.41460835376,21294.70311247079
32455.4210232218,21114.34879359348
32455.42745262598,20920.79565729902
32455.43386854387,20715.08903323212
32455.44029213515,20496.81117495141
32455.44670527668,20266.8658726331
32455.4531112329,20025.49917259431
32455.45952397907,19772.53021435917
32455.46596508697,19507.38898328497
32455.47239400759,19232.09916841606
32455.47882313626,18946.57158351029
32455.48525011854,18651.33601542744
32455.49168880397,18346.159101345
32455.49811972559,18032.3760628955
32455.50456187619,17709.46648672778
32455.51100089596,17378.53170596949
32455.51744899282,17039.31206643765
32455.52389120265,16692.94410345425
32455.53033418025,16339.40678994149
32455.53678014816,15978.87070233765
32455.54322882076,15611.6115670245
32455.54967897388,15237.93145277448
32455.55612901698,14858.13014692112
32455.56257877507,14472.40125936417
32455.56902845911,14080.89183072316
32455.57547632679,13683.850153638
32455.58192932684,13280.97062119968
32455.58838615984,12872.44288259741
32455.59483649608,12459.04496724006
32455.60128265988,12040.77241080671
32455.6077313345,11617.34630815714
32455.6141882365,11188.56608656943
32455.62062609843,10756.48976122676
32455.62706936517,10319.79244529191
32455.63352034863,9878.693403438761
32455.63995558926,9435.303631736866
32455.64638890154,8989.326157619633
32455.65282224924,8541.446766931967
32455.65926952273,8091.745689019381
32455.66569610039,7643.978512955254
32455.6721244516,7198.284392116165
32455.67854850939,6757.258044055284
32455.68497804534,6323.014700874825
32455.69139742568,5900.159461343511
32455.69782068559,5492.305787892009
32455.70424006958,5105.747104805484
32455.71064703695,4748.210022499221
32455.71705010144,4428.087921217168
32455.72345626784,4155.662769852443
32455.72986074847,3942.912537311659
32455.73626909824,3801.253554985897
32455.74266713785,3740.122050731525
32455.74906570317,3763.84935972353
32455.75546140693,3871.050682729623
32455.76185408441,4054.779014657589
32455.76824754868,4304.682079673687
32455.77463328627,4608.625651322737
32455.78101407786,4955.363153222183
32455.78739151925,5335.068167415769
32455.79376702128,5739.604453114048
32455.80014123326,6162.376187325866
32455.8065168108,6598.271568642917
32455.81288896647,7042.754535692578
32455.81925983832,7492.62334898606
32455.82562922297,7945.197388409963
32455.83199732748,8398.36148420897
32455.83836459713,8850.443160538469
32455.84473192371,9300.141596351052
32455.85109976252,9746.398827151486
32455.85746763213,10188.31522898739
32455.86383758026,10625.34958773705
32455.87020089621,11056.38220313635
32455.87656464047,11481.49860802875
32455.88293232414,11900.63059659547
32455.88930333899,12313.51637503937
32455.89567591341,12719.89236595596
32455.90204118141,13119.11673729371
32455.90841136926,13511.91773116331
32455.91477771354,13897.74274291782
32455.92114896141,14277.13127382168
32455.92752195722,14649.90836614041
32455.93389804746,15016.17270381584
32455.94027330707,15375.71929491273
32455.9466556671,15728.99929338935
32455.95303418675,16075.39924383297
32455.95942751855,16415.89024265327
32455.96582263736,16749.70122970376
32455.97221139072,17076.33251158616
32455.97860232624,17396.11318654404
32455.98499045852,17708.64502753965
32455.99138139784,18014.01619338971
32455.99777065266,18311.78742739851
32456.00417848619,18602.61443701545
32456.01057507053,18884.83582178357
32456.01698487619,19159.20104527274
32456.02339202352,19424.65713109246
32456.02980767512,19681.27780621693
32456.0362222153,19928.26786629053
32456.042640862,20165.41507985778
32456.04905803911,20392.0965829033
32456.05546774677,20607.71511646724
32456.0618815576,20812.27108327809
32456.06829963159,21005.36629464548
32456.07471533239,21186.43757012486
32456.08113271693,21355.27167163478
32456.08755298882,21511.59099096579
32456.09397098818,21655.00974678459
32456.10038730636,21785.3352864207
32456.10680475859,21902.45071979769
32456.1132214035,22006.18618414608
32456.1196377954,22096.4620015559
32456.12605315067,22173.21879183625
32456.13246637397,22236.4377108923
32456.13887975408,22286.16478622462
32456.14529210667,22322.43948666184
32456.15170533053,22345.34298787753
32456.1581117877,22354.95537017387
32456.16451652785,22351.41351050799
32456.17092073164,22334.83592224832
32456.17732273727,22305.35215066461
32456.18371714892,22263.13382416224
32456.19011937483,22208.19264928712
32456.19651529868,22140.7528055113
32456.20290876916,22060.89779270973
32456.20929802869,21968.75595729072
32456.21569178721,21864.2751206553
32456.22207788922,21747.72343353038
32456.22846682382,21618.96963767251
32456.23483693396,21478.52821707015
32456.24121318015,21325.90474000672
32456.24757084884,21161.73411777625
32456.25394967206,20984.97924986238
32456.26031590805,20796.5410441357
32456.26667658675,20596.24785961328
32456.27303312089,20384.06424687846
32456.27938947537,20159.85278313253
32456.28574334941,19923.68975354961
32456.29209464052,19675.58954840497
32456.29844741744,19415.40518851624
32456.30480404555,19143.05050683485
32456.31115519121,18858.97746213827
32456.31750053044,18563.30585205168
32456.3238444605,18255.95490421647
32456.33017769036,17937.54662032313
32456.33651948425,17607.2954808524
32456.34285337019,17266.27660606558
32456.34918757764,16914.33134668908
32456.35551678692,16552.07891743331
32456.36185080537,16179.31966410719
32456.36818307895,15796.84320704593
32456.37451403502,15405.09207410021
32456.38084696759,15004.3712761357
32456.3871760208,14595.6120096143
32456.39350620681,14179.09650918215
32456.39983846659,13755.39815418043
32456.40617113193,13325.3018255856
32456.41251313694,12888.89679344912
32456.41884825699,12448.03305331284
32456.4251856151,12002.84027680641
32456.43151055526,11555.13259041849
32456.4378522053,11103.63729908668
32456.44420191817,10649.76477137815
32456.45052993816,10196.46954217271
32456.45687708754,9741.671515045267
32456.46321997164,9287.916711645817
32456.46958030845,8834.567360349367
32456.47592095867,8385.236305844057
32456.48228255554,7938.09734180755
32456.48863785844,7496.24662773934
32456.4949883043,7060.901715545613
32456.50135710423,6632.052735731206
32456.50771694267,6213.425745363013
32456.51406892772,5807.190812217096
32456.52043270088,5414.94154396132
32456.52679717821,5040.972525957574
32456.53317897314,4688.90348018161
32456.53954765561,4366.078221728651
32456.54592067109,4078.474625279578
32456.55228743421,3834.702463410389
32456.55865489372,3643.428510755657
32456.56503372454,3513.404980990807
32456.57141467925,3452.36527788151
32456.57779580871,3464.457068809353
32456.58418082912,3549.494727004928
32456.59056352588,3702.910473594452
32456.59694644738,3917.205571212253
32456.60332943496,4183.508496063566
32456.6097128961,4493.027080935308
32456.61609738175,4837.870147071647
32456.6224795468,5211.119238363865
32456.62886183228,5607.374528128596
32456.63524091038,6021.933891430498
32456.64162645192,6451.803460217129
32456.64800560245,6893.14701216015
32456.65439329523,7344.531320822343
32456.66077251073,7802.663740253059
32456.66714625441,8265.931707529955
32456.67351263484,8732.591073685753
32456.67988707076,9202.336886852434
32456.68626190003,9673.290597033401
32456.69262619144,10143.41761119449
32456.69898223532,10611.74079986753
32456.70533497346,11077.54567116269
32456.71169990913,11540.93487306784
32456.71804740703,11998.78173253713
32456.72440181155,12451.93138236807
32456.73075508481,12898.93589924808
32456.73709722942,13338.30007142786
32456.74344352035,13770.34274114787
32456.74978791268,14193.95880762322
32456.75612580174,14608.23185611163
32456.76247149938,15013.53383784132
32456.76881075179,15408.45645061288
32456.77514888858,15792.92046805291
32456.7814822148,16166.35247981771
32456.7878118119,16528.53716409284
32456.79414089938,16879.42887326628
32456.80046085952,17218.39123900881
32456.8067809906,17545.81496095629
32456.81310086093,17861.59295664212
32456.81940931549,18165.15754725925
32456.82571974318,18457.17363072562
32456.83202848687,18737.49730985377
32456.83833324534,19006.09437000048
32456.84463600345,19263.13914745956
32456.85093806878,19508.78146208394
32456.85723912569,19743.11362296486
32456.86353987299,19966.27136085341
32456.86983923231,20178.32892649195
32456.87613833088,20379.43416634039
32456.88243786701,20569.70839756155
32456.88873626479,20749.19576191747
32456.89503473858,20918.01102210441
32456.90133483929,21076.25377790888
32456.90763123614,21223.8404892635
32456.91393077992,21360.95940037249
32456.92023122148,21487.55764153157
32456.92653102587,21603.58933172882
32456.93283676012,21709.1270018847
32456.93913927272,21803.95539311581
32456.94544698888,21888.12189980827
32456.95174879193,21961.38853658986
32456.95805813764,22023.80109264341
32456.96435803034,22075.07833366024
32456.97066552464,22115.23738067282
32456.97698029747,22144.10531861726
32456.98329197311,22161.49212201441
32456.98961515317,22167.28790866829
32456.99593676943,22161.33535117185
32457.00224848804,22143.57069629175
32457.00856986123,22113.85457324172
32457.01489115338,22072.14421167963
32457.02121866653,22018.34422207479
32457.02754172467,21952.53355438247
32457.03387928832,21874.51120807527
32457.04021659426,21784.47627885216
32457.04655080825,21682.5695193335
32457.05288496365,21568.87403754319
32457.05922618401,21443.39602604454
32457.0655750143,21306.26608068997
32457.07191256258,21158.10788932719
32457.07826029418,20998.64855909519
32457.08460460549,20828.45326617891
32457.09095757453,20647.43648690689
32457.09730033091,20456.39608187153
32457.10365243741,20255.00143452555
32457.11000068286,20043.9094986755
32457.11634897581,19823.24044928765
32457.12270024933,19593.11296051889
32457.12904804354,19353.9720350448
32457.13539550395,19105.89682221116
32457.14174563998,18848.93176217787
32457.14809436921,18583.38254263309
32457.15444272258,18309.32822435642
32457.16079039081,18026.87836130946
32457.16713797606,17736.07809960087
32457.17348470869,17437.01281803498
32457.1798293275,17129.77603688544
32457.18617352362,16814.30190282921
32457.19251496506,16490.70980832388
32457.19885099112,16159.13875876764
32457.20518682614,15819.30804350814
32457.21152343348,15471.14588010113
